generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,196,78.0,"0.000000,53.000000,0.000000,78.000000",78.0,0.0,78.0,32.75,131.0
100,10153,78.0,"78.000000,0.000000,45.000000,0.000000",45.0,0.0,78.0,30.75,123.0
200,20171,61.0,"32.000000,38.000000,17.000000,61.000000",32.0,17.0,61.0,37.0,148.0
300,30125,54.0,"54.000000,51.000000,41.000000,0.000000",41.0,0.0,54.0,36.5,146.0
400,40114,56.0,"30.000000,56.000000,46.000000,17.000000",56.0,17.0,56.0,37.25,149.0
500,50106,101.0,"0.000000,101.000000,0.000000,0.000000",101.0,0.0,101.0,25.25,101.0
600,60140,64.0,"47.000000,64.000000,0.000000,25.000000",25.0,0.0,64.0,34.0,136.0
700,70166,78.0,"0.000000,64.000000,78.000000,0.000000",64.0,0.0,78.0,35.5,142.0
800,80149,105.0,"0.000000,0.000000,105.000000,0.000000",105.0,0.0,105.0,26.25,105.0
900,90178,63.0,"0.000000,40.000000,63.000000,0.000000",40.0,0.0,63.0,25.75,103.0
1000,100118,55.0,"0.000000,52.000000,36.000000,55.000000",52.0,0.0,55.0,35.75,143.0
1100,110151,67.0,"67.000000,0.000000,65.000000,0.000000",67.0,0.0,67.0,33.0,132.0
1200,120149,107.0,"0.000000,0.000000,107.000000,0.000000",107.0,0.0,107.0,26.75,107.0
1300,130135,58.0,"58.000000,23.000000,35.000000,0.000000",58.0,0.0,58.0,29.0,116.0
1400,140137,69.0,"60.000000,0.000000,69.000000,0.000000",69.0,0.0,69.0,32.25,129.0
1500,150131,52.0,"51.000000,12.000000,0.000000,52.000000",51.0,0.0,52.0,28.75,115.0
1600,160172,71.0,"38.000000,0.000000,29.000000,71.000000",71.0,0.0,71.0,34.5,138.0
1700,170196,69.0,"0.000000,0.000000,64.000000,69.000000",69.0,0.0,69.0,33.25,133.0
1800,180101,82.0,"0.000000,44.000000,82.000000,0.000000",82.0,0.0,82.0,31.5,126.0
1900,190160,90.0,"0.000000,0.000000,54.000000,90.000000",90.0,0.0,90.0,36.0,144.0
2000,200181,61.0,"37.000000,34.000000,61.000000,0.000000",61.0,0.0,61.0,33.0,132.0
2100,210192,67.0,"67.000000,40.000000,0.000000,34.000000",34.0,0.0,67.0,35.25,141.0
2200,220171,52.0,"30.000000,47.000000,19.000000,52.000000",30.0,19.0,52.0,37.0,148.0
2300,230185,53.0,"53.000000,25.000000,48.000000,18.000000",48.0,18.0,53.0,36.0,144.0
2400,240188,51.0,"44.000000,38.000000,0.000000,51.000000",51.0,0.0,51.0,33.25,133.0
2500,250176,118.0,"0.000000,0.000000,0.000000,118.000000",118.0,0.0,118.0,29.5,118.0
2600,260102,65.0,"31.000000,30.000000,65.000000,0.000000",30.0,0.0,65.0,31.5,126.0
2700,270172,77.0,"0.000000,0.000000,0.000000,77.000000",77.0,0.0,77.0,19.25,77.0
2800,280101,71.0,"19.000000,0.000000,71.000000,0.000000",71.0,0.0,71.0,22.5,90.0
2900,290116,51.0,"29.000000,37.000000,31.000000,51.000000",51.0,29.0,51.0,37.0,148.0
3000,300170,50.0,"0.000000,34.000000,50.000000,50.000000",34.0,0.0,50.0,33.5,134.0
3100,310137,62.0,"36.000000,22.000000,62.000000,0.000000",62.0,0.0,62.0,30.0,120.0
3200,320122,75.0,"75.000000,51.000000,0.000000,0.000000",51.0,0.0,75.0,31.5,126.0
3300,330128,74.0,"0.000000,44.000000,24.000000,74.000000",74.0,0.0,74.0,35.5,142.0
3400,340105,102.0,"0.000000,0.000000,102.000000,0.000000",102.0,0.0,102.0,25.5,102.0
3500,350123,58.0,"58.000000,0.000000,38.000000,43.000000",58.0,0.0,58.0,34.75,139.0
3600,360120,57.0,"27.000000,0.000000,57.000000,50.000000",50.0,0.0,57.0,33.5,134.0
3700,370190,73.0,"0.000000,73.000000,0.000000,0.000000",73.0,0.0,73.0,18.25,73.0
3800,380144,57.0,"57.000000,0.000000,0.000000,52.000000",52.0,0.0,57.0,27.25,109.0
3900,390123,101.0,"101.000000,0.000000,0.000000,0.000000",101.0,0.0,101.0,25.25,101.0
4000,400177,93.0,"0.000000,0.000000,93.000000,0.000000",93.0,0.0,93.0,23.25,93.0
4100,410109,58.0,"28.000000,0.000000,58.000000,58.000000",58.0,0.0,58.0,36.0,144.0
4200,420122,61.0,"59.000000,61.000000,0.000000,24.000000",61.0,0.0,61.0,36.0,144.0
4300,430182,82.0,"0.000000,82.000000,0.000000,64.000000",82.0,0.0,82.0,36.5,146.0
4400,440196,60.0,"0.000000,60.000000,49.000000,36.000000",36.0,0.0,60.0,36.25,145.0
4500,450127,58.0,"31.000000,0.000000,58.000000,56.000000",31.0,0.0,58.0,36.25,145.0
4600,460198,71.0,"0.000000,65.000000,0.000000,71.000000",65.0,0.0,71.0,34.0,136.0
4700,470176,82.0,"0.000000,0.000000,82.000000,57.000000",57.0,0.0,82.0,34.75,139.0
4800,470176,82.0,"0.000000,0.000000,82.000000,57.000000",57.0,0.0,82.0,34.75,139.0
