generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,118,10.0,"10.000000,41.000000,10.000000,12.000000",41.0,10.0,41.0,18.25,73.0
100,10187,18.0,"18.000000,20.000000,32.000000,21.000000",18.0,18.0,32.0,22.75,91.0
200,20124,5.0,"26.000000,56.000000,38.000000,5.000000",5.0,5.0,56.0,31.25,125.0
300,30169,30.0,"41.000000,41.000000,30.000000,30.000000",30.0,30.0,41.0,35.5,142.0
400,40144,30.0,"36.000000,31.000000,49.000000,30.000000",30.0,30.0,49.0,36.5,146.0
500,50125,21.0,"41.000000,40.000000,21.000000,36.000000",21.0,21.0,41.0,34.5,138.0
600,60186,28.0,"37.000000,36.000000,28.000000,41.000000",36.0,28.0,41.0,35.5,142.0
700,70164,17.0,"32.000000,36.000000,26.000000,17.000000",17.0,17.0,36.0,27.75,111.0
800,80175,18.0,"27.000000,18.000000,29.000000,59.000000",27.0,18.0,59.0,33.25,133.0
900,90123,18.0,"18.000000,31.000000,36.000000,56.000000",18.0,18.0,56.0,35.25,141.0
1000,100100,26.0,"47.000000,26.000000,30.000000,34.000000",34.0,26.0,47.0,34.25,137.0
1100,110101,26.0,"44.000000,27.000000,40.000000,26.000000",40.0,26.0,44.0,34.25,137.0
1200,120177,22.0,"26.000000,42.000000,22.000000,47.000000",22.0,22.0,47.0,34.25,137.0
1300,130135,19.0,"48.000000,31.000000,34.000000,19.000000",48.0,19.0,48.0,33.0,132.0
1400,140115,29.0,"29.000000,35.000000,40.000000,39.000000",29.0,29.0,40.0,35.75,143.0
1500,150109,25.0,"25.000000,31.000000,38.000000,38.000000",38.0,25.0,38.0,33.0,132.0
1600,160141,22.0,"39.000000,22.000000,43.000000,33.000000",43.0,22.0,43.0,34.25,137.0
1700,170163,29.0,"35.000000,29.000000,37.000000,34.000000",35.0,29.0,37.0,33.75,135.0
1800,180159,24.0,"32.000000,24.000000,49.000000,34.000000",32.0,24.0,49.0,34.75,139.0
1900,190104,20.0,"20.000000,42.000000,34.000000,40.000000",40.0,20.0,42.0,34.0,136.0
2000,200157,30.0,"30.000000,36.000000,34.000000,36.000000",34.0,30.0,36.0,34.0,136.0
2100,210114,27.0,"42.000000,27.000000,37.000000,28.000000",27.0,27.0,42.0,33.5,134.0
2200,220100,23.0,"49.000000,30.000000,23.000000,25.000000",25.0,23.0,49.0,31.75,127.0
2300,230168,19.0,"19.000000,34.000000,28.000000,32.000000",32.0,19.0,34.0,28.25,113.0
2400,240152,16.0,"34.000000,29.000000,16.000000,41.000000",41.0,16.0,41.0,30.0,120.0
2500,250181,24.0,"43.000000,24.000000,34.000000,40.000000",34.0,24.0,43.0,35.25,141.0
2600,260118,25.0,"47.000000,34.000000,25.000000,37.000000",34.0,25.0,47.0,35.75,143.0
2700,270180,29.0,"40.000000,29.000000,45.000000,29.000000",29.0,29.0,45.0,35.75,143.0
2800,280151,28.0,"43.000000,28.000000,34.000000,30.000000",43.0,28.0,43.0,33.75,135.0
2900,290140,23.0,"41.000000,37.000000,23.000000,36.000000",36.0,23.0,41.0,34.25,137.0
3000,300165,24.0,"31.000000,27.000000,29.000000,24.000000",29.0,24.0,31.0,27.75,111.0
3100,310100,25.0,"25.000000,36.000000,44.000000,32.000000",32.0,25.0,44.0,34.25,137.0
3200,320132,22.0,"54.000000,22.000000,36.000000,33.000000",33.0,22.0,54.0,36.25,145.0
3300,330134,31.0,"50.000000,31.000000,35.000000,31.000000",31.0,31.0,50.0,36.75,147.0
3400,340161,19.0,"19.000000,45.000000,22.000000,39.000000",22.0,19.0,45.0,31.25,125.0
3500,350108,20.0,"28.000000,63.000000,20.000000,23.000000",23.0,20.0,63.0,33.5,134.0
3600,360104,23.0,"35.000000,31.000000,23.000000,40.000000",40.0,23.0,40.0,32.25,129.0
3700,370128,25.0,"39.000000,25.000000,25.000000,48.000000",48.0,25.0,48.0,34.25,137.0
3800,380120,14.0,"35.000000,27.000000,14.000000,39.000000",39.0,14.0,39.0,28.75,115.0
3900,390111,27.0,"37.000000,33.000000,27.000000,34.000000",37.0,27.0,37.0,32.75,131.0
4000,400131,28.0,"48.000000,35.000000,28.000000,30.000000",48.0,28.0,48.0,35.25,141.0
4100,410164,28.0,"28.000000,31.000000,40.000000,38.000000",38.0,28.0,40.0,34.25,137.0
4200,420100,19.0,"41.000000,19.000000,43.000000,34.000000",34.0,19.0,43.0,34.25,137.0
4300,430179,25.0,"46.000000,25.000000,32.000000,37.000000",46.0,25.0,46.0,35.0,140.0
4400,440154,24.0,"44.000000,29.000000,39.000000,24.000000",29.0,24.0,44.0,34.0,136.0
4500,450118,25.0,"31.000000,25.000000,34.000000,52.000000",25.0,25.0,52.0,35.5,142.0
4600,460126,16.0,"45.000000,24.000000,16.000000,44.000000",24.0,16.0,45.0,32.25,129.0
4700,470123,21.0,"39.000000,21.000000,39.000000,30.000000",39.0,21.0,39.0,32.25,129.0
4800,470123,21.0,"39.000000,21.000000,39.000000,30.000000",39.0,21.0,39.0,32.25,129.0
