generation,ID,score,rawScores,ownScore
0,139,34.0,"[29.000000,30.000000,34.000000,32.000000]",34.0
100,10130,53.0,"[0.000000,52.000000,53.000000,27.000000]",53.0
200,20112,64.0,"[0.000000,64.000000,38.000000,39.000000]",64.0
300,30142,95.0,"[95.000000,0.000000,0.000000,2.000000]",95.0
400,40155,107.0,"[107.000000,0.000000,1.000000,0.000000]",107.0
500,50149,107.0,"[107.000000,0.000000,0.000000,0.000000]",107.0
600,60140,101.0,"[101.000000,0.000000,0.000000,0.000000]",101.0
700,70115,103.0,"[103.000000,0.000000,1.000000,0.000000]",103.0
800,80129,86.0,"[86.000000,0.000000,0.000000,1.000000]",86.0
900,90163,102.0,"[102.000000,0.000000,3.000000,0.000000]",102.0
1000,100196,96.0,"[96.000000,1.000000,0.000000,2.000000]",96.0
1100,110115,94.0,"[94.000000,0.000000,0.000000,1.000000]",94.0
1200,120141,66.0,"[66.000000,7.000000,2.000000,10.000000]",66.0
1300,130159,109.0,"[109.000000,0.000000,0.000000,0.000000]",109.0
1400,140198,108.0,"[108.000000,0.000000,0.000000,0.000000]",108.0
1500,150180,85.0,"[85.000000,0.000000,0.000000,0.000000]",85.0
1600,160161,106.0,"[106.000000,0.000000,0.000000,0.000000]",106.0
1700,170116,99.0,"[99.000000,0.000000,0.000000,0.000000]",99.0
1800,180158,104.0,"[104.000000,0.000000,0.000000,0.000000]",104.0
1900,190129,92.0,"[92.000000,0.000000,0.000000,0.000000]",92.0
2000,200141,112.0,"[112.000000,0.000000,0.000000,0.000000]",112.0
2100,210186,108.0,"[108.000000,0.000000,0.000000,0.000000]",108.0
2200,220107,89.0,"[89.000000,1.000000,1.000000,3.000000]",89.0
2300,230134,115.0,"[115.000000,0.000000,0.000000,0.000000]",115.0
2400,240199,91.0,"[91.000000,0.000000,0.000000,4.000000]",91.0
2500,250182,86.0,"[86.000000,6.000000,1.000000,1.000000]",86.0
2600,260103,98.0,"[98.000000,2.000000,1.000000,0.000000]",98.0
2700,270125,94.0,"[94.000000,0.000000,0.000000,0.000000]",94.0
2800,280151,93.0,"[93.000000,0.000000,0.000000,4.000000]",93.0
2900,290188,99.0,"[99.000000,0.000000,1.000000,3.000000]",99.0
3000,300112,105.0,"[105.000000,2.000000,0.000000,1.000000]",105.0
3100,310110,97.0,"[97.000000,0.000000,0.000000,0.000000]",97.0
3200,320158,114.0,"[114.000000,0.000000,0.000000,0.000000]",114.0
3300,330119,109.0,"[109.000000,0.000000,0.000000,0.000000]",109.0
3400,340157,95.0,"[95.000000,1.000000,0.000000,0.000000]",95.0
3500,350181,97.0,"[97.000000,2.000000,0.000000,5.000000]",97.0
3600,360148,93.0,"[93.000000,0.000000,0.000000,1.000000]",93.0
3700,370147,81.0,"[81.000000,0.000000,9.000000,4.000000]",81.0
3800,380198,99.0,"[99.000000,0.000000,4.000000,0.000000]",99.0
3900,390130,105.0,"[105.000000,1.000000,0.000000,1.000000]",105.0
4000,400160,81.0,"[81.000000,4.000000,6.000000,0.000000]",81.0
4100,410106,98.0,"[98.000000,0.000000,0.000000,3.000000]",98.0
4200,420122,95.0,"[95.000000,0.000000,0.000000,0.000000]",95.0
4300,430185,117.0,"[117.000000,0.000000,0.000000,0.000000]",117.0
4400,440171,101.0,"[101.000000,0.000000,0.000000,2.000000]",101.0
4500,450126,71.0,"[71.000000,10.000000,0.000000,7.000000]",71.0
4600,460144,125.0,"[0.000000,125.000000,0.000000,0.000000]",125.0
4700,470184,91.0,"[0.000000,91.000000,0.000000,1.000000]",91.0
4800,470184,91.0,"[0.000000,91.000000,0.000000,1.000000]",91.0
